15.04 -34.84
21.34 -49.35
31.72 -45.00
22.85 -40.35
51.55 -34.35
41.11 -30.89
42.30 -40.28
-51.85 4.65
-54.22 12.30
-60.75 7.54
-38.66 13.71
-40.39 21.82
-47.33 17.22
-59.08 27.93
-66.04 22.56
-56.62 20.25
-24.44 22.03
-23.84 31.07
-31.72 27.00
-8.63 28.98
-5.91 38.00
-15.04 34.84
-21.34 49.35
-31.72 45.00
-22.85 40.35
-44.35 57.56
-56.15 51.58
-44.10 49.28
-74.85 59.87
-82.50 51.61
-69.55 52.43
-72.65 37.36
-62.27 36.98
-65.43 44.61
-41.11 30.89
-42.30 40.28
-51.55 34.35
-68.82 7.57
-66.21 0.00
-75.00 22.72
-71.80 15.31
-85.24 7.65
-82.07 0.00
-77.17 7.63
-84.06 38.33
-79.45 31.28
-97.50 51.61
-90.00 45.34
-107.35 37.36
-100.55 31.28
-95.94 38.33
-113.96 22.56
-108.20 15.31
-105.00 22.72
-119.25 7.54
-113.79 0.00
-111.18 7.57
-97.93 0.00
-94.76 7.65
-102.83 7.63
-84.85 23.55
-95.15 23.55
-90.00 15.45
-68.82 -7.57
-60.75 -7.54
-85.24 -7.65
-77.17 -7.63
-75.00 -22.72
-66.04 -22.56
-71.80 -15.31
-102.83 -7.63
-94.76 -7.65
-119.25 -7.54
-111.18 -7.57
-113.96 -22.56
-105.00 -22.72
-108.20 -15.31
-107.35 -37.36
-95.94 -38.33
-100.55 -31.28
-97.50 -51.61
-82.50 -51.61
-90.00 -45.34
-72.65 -37.36
-79.45 -31.28
-84.06 -38.33
-90.00 -15.45
-95.15 -23.55
-84.85 -23.55
-54.22 -12.30
-51.85 -4.65
-59.08 -27.93
-56.62 -20.25
-40.39 -21.82
-38.66 -13.71
-47.33 -17.22
-65.43 -44.61
-62.27 -36.98
-74.85 -59.87
-69.55 -52.43
-44.35 -57.56
-44.10 -49.28
-56.15 -51.58
-21.34 -49.35
-22.85 -40.35
-31.72 -45.00
-5.91 -38.00
-8.63 -28.98
-15.04 -34.84
-24.44 -22.03
-31.72 -27.00
-23.84 -31.07
-51.55 -34.35
-42.30 -40.28
-41.11 -30.89
-45.34 0.00
-31.72 -9.00
-38.48 -4.65
-31.72 9.00
-38.48 4.65
-16.08 -17.53
-23.43 -13.81
0.00 -23.79
-8.11 -20.99
0.00 -7.93
-7.67 -4.72
-7.82 -12.72
0.00 7.93
-7.82 12.72
-7.67 4.72
0.00 23.79
-8.11 20.99
-23.43 13.81
-16.08 17.53
-23.64 -4.72
-15.45 0.00
-23.64 4.72
69.82 67.56
31.72 81.00
58.90 75.10
31.72 63.00
48.76 66.38
-58.90 75.10
-31.72 81.00
-69.82 67.56
-31.72 63.00
-48.76 66.38
-7.45 51.28
-16.77 57.16
0.00 44.66
16.77 57.16
7.45 51.28
0.00 74.55
-11.64 65.92
11.64 65.92
-125.78 12.30
-120.92 27.93
-123.38 20.25
-139.61 21.82
-132.67 17.22
-114.57 44.61
-117.73 36.98
-110.45 52.43
-135.90 49.28
-123.85 51.58
-157.15 40.35
-148.28 45.00
-164.96 34.84
-148.28 27.00
-156.16 31.07
-128.45 34.35
-137.70 40.28
-138.89 30.89
-110.45 -52.43
-117.73 -36.98
-114.57 -44.61
-135.90 -49.28
-123.85 -51.58
-123.38 -20.25
-120.92 -27.93
-125.78 -12.30
-139.61 -21.82
-132.67 -17.22
-156.16 -31.07
-148.28 -27.00
-164.96 -34.84
-148.28 -45.00
-157.15 -40.35
-128.45 -34.35
-138.89 -30.89
-137.70 -40.28
0.00 -44.66
-16.77 -57.16
-7.45 -51.28
16.77 -57.16
7.45 -51.28
-48.76 -66.38
-31.72 -63.00
-69.82 -67.56
-31.72 -81.00
-58.90 -75.10
58.90 -75.10
31.72 -81.00
69.82 -67.56
31.72 -63.00
48.76 -66.38
-11.64 -65.92
0.00 -74.55
11.64 -65.92
8.11 20.99
7.67 4.72
7.82 12.72
23.43 13.81
16.08 17.53
7.82 -12.72
7.67 -4.72
8.11 -20.99
23.43 -13.81
16.08 -17.53
38.48 -4.65
31.72 -9.00
45.34 0.00
31.72 9.00
38.48 4.65
15.45 0.00
23.64 -4.72
23.64 4.72
124.93 2.33
123.71 6.11
120.49 3.77
131.39 6.96
130.24 10.80
126.97 8.48
121.27 13.72
117.99 11.30
122.49 9.94
137.98 11.50
137.04 15.51
133.68 13.23
144.78 15.88
144.00 19.96
140.50 17.77
135.12 23.56
131.62 21.20
136.09 19.55
125.77 26.63
122.19 24.10
126.87 22.75
115.96 29.06
112.48 26.29
117.36 25.29
115.36 18.82
119.99 17.69
118.71 21.47
129.19 14.78
128.07 18.79
124.60 16.28
151.87 20.05
151.99 24.56
148.28 22.50
159.34 23.92
159.79 28.44
155.85 26.55
152.34 33.60
148.28 31.50
152.14 29.09
167.24 27.40
168.27 31.95
164.06 30.28
175.63 30.42
177.16 34.89
172.66 33.49
170.76 41.02
165.96 39.39
169.43 36.51
163.10 46.72
157.84 44.85
161.99 42.25
153.74 51.79
148.28 49.50
153.26 47.29
148.28 40.50
152.58 38.26
152.88 42.76
160.47 33.03
161.20 37.66
156.63 35.71
142.25 55.94
135.78 53.42
141.77 51.80
128.50 58.80
122.54 55.61
129.31 54.71
124.95 47.54
130.63 46.49
130.02 50.59
113.07 59.98
108.06 56.18
115.20 56.14
97.40 59.30
94.06 55.01
100.92 55.80
100.46 48.14
106.46 48.57
103.92 52.20
105.31 41.00
110.76 41.04
108.80 44.75
109.21 33.69
114.18 33.54
112.56 37.28
121.61 40.30
120.28 44.19
116.24 40.81
117.21 52.20
112.67 48.54
118.89 48.19
143.86 24.47
143.45 33.53
143.67 29.03
134.58 28.09
139.27 26.36
142.79 42.76
143.15 38.26
142.34 47.31
131.95 42.04
136.87 44.79
123.18 35.78
127.25 38.93
119.41 32.46
129.52 29.76
124.56 31.20
138.33 35.59
132.89 37.41
133.77 32.73
116.51 3.77
117.75 0.00
113.91 11.33
115.22 7.57
108.51 3.79
109.82 0.00
112.49 3.78
111.02 18.96
112.45 15.23
107.86 26.39
109.48 22.70
102.29 19.00
103.95 15.32
106.63 19.02
97.19 11.45
98.80 7.66
101.28 11.44
92.37 3.83
93.96 0.00
96.35 3.83
101.89 0.00
104.35 3.82
100.37 3.82
109.71 11.44
105.48 11.48
107.01 7.62
103.83 34.37
105.76 30.74
99.31 41.52
101.68 37.99
92.85 35.06
95.29 31.61
98.34 34.83
93.52 48.54
96.56 45.15
85.94 55.01
90.00 51.85
79.54 48.14
83.44 45.15
86.48 48.54
74.69 41.00
78.32 37.99
80.69 41.52
70.79 33.69
74.24 30.74
76.17 34.37
84.71 31.61
87.15 35.06
81.66 34.83
93.13 41.87
86.87 41.87
90.00 38.48
67.52 26.29
70.52 22.70
72.14 26.39
64.64 18.82
67.55 15.23
68.98 18.96
76.05 15.32
77.71 19.00
73.37 19.02
62.01 11.30
64.78 7.57
66.09 11.33
59.51 3.77
62.25 0.00
63.49 3.77
70.18 0.00
71.49 3.79
67.51 3.78
78.11 0.00
79.63 3.82
75.65 3.82
86.04 0.00
87.63 3.83
83.65 3.83
82.81 11.45
78.72 11.44
81.20 7.66
70.29 11.44
72.99 7.62
74.52 11.48
102.86 27.02
92.67 27.66
97.76 27.44
97.48 19.41
100.09 23.21
82.24 27.44
87.33 27.66
77.14 27.02
82.52 19.41
79.91 23.21
87.59 11.56
85.15 15.40
90.00 7.67
94.85 15.40
92.41 11.56
90.00 23.64
87.49 19.52
92.51 19.52
116.51 -3.77
120.49 -3.77
108.51 -3.79
112.49 -3.78
113.91 -11.33
117.99 -11.30
115.22 -7.57
100.37 -3.82
104.35 -3.82
92.37 -3.83
96.35 -3.83
97.19 -11.45
101.28 -11.44
98.80 -7.66
102.29 -19.00
106.63 -19.02
103.95 -15.32
107.86 -26.39
112.48 -26.29
109.48 -22.70
115.36 -18.82
112.45 -15.23
111.02 -18.96
107.01 -7.62
105.48 -11.48
109.71 -11.44
83.65 -3.83
87.63 -3.83
75.65 -3.82
79.63 -3.82
78.72 -11.44
82.81 -11.45
81.20 -7.66
67.51 -3.78
71.49 -3.79
59.51 -3.77
63.49 -3.77
62.01 -11.30
66.09 -11.33
64.78 -7.57
64.64 -18.82
68.98 -18.96
67.55 -15.23
67.52 -26.29
72.14 -26.39
70.52 -22.70
77.71 -19.00
76.05 -15.32
73.37 -19.02
72.99 -7.62
70.29 -11.44
74.52 -11.48
70.79 -33.69
76.17 -34.37
74.24 -30.74
74.69 -41.00
80.69 -41.52
78.32 -37.99
87.15 -35.06
84.71 -31.61
81.66 -34.83
79.54 -48.14
86.48 -48.54
83.44 -45.15
85.94 -55.01
94.06 -55.01
90.00 -51.85
100.46 -48.14
96.56 -45.15
93.52 -48.54
105.31 -41.00
101.68 -37.99
99.31 -41.52
109.21 -33.69
105.76 -30.74
103.83 -34.37
95.29 -31.61
92.85 -35.06
98.34 -34.83
86.87 -41.87
93.13 -41.87
90.00 -38.48
90.00 -7.67
85.15 -15.40
87.59 -11.56
94.85 -15.40
92.41 -11.56
79.91 -23.21
82.52 -19.41
77.14 -27.02
87.33 -27.66
82.24 -27.44
97.76 -27.44
92.67 -27.66
102.86 -27.02
97.48 -19.41
100.09 -23.21
87.49 -19.52
90.00 -23.64
92.51 -19.52
123.71 -6.11
124.93 -2.33
121.27 -13.72
122.49 -9.94
130.24 -10.80
131.39 -6.96
126.97 -8.48
118.71 -21.47
119.99 -17.69
115.96 -29.06
117.36 -25.29
125.77 -26.63
126.87 -22.75
122.19 -24.10
135.12 -23.56
136.09 -19.55
131.62 -21.20
144.00 -19.96
144.78 -15.88
140.50 -17.77
137.98 -11.50
133.68 -13.23
137.04 -15.51
124.60 -16.28
128.07 -18.79
129.19 -14.78
112.56 -37.28
114.18 -33.54
108.80 -44.75
110.76 -41.04
120.28 -44.19
121.61 -40.30
116.24 -40.81
103.92 -52.20
106.46 -48.57
97.40 -59.30
100.92 -55.80
113.07 -59.98
115.20 -56.14
108.06 -56.18
128.50 -58.80
129.31 -54.71
122.54 -55.61
142.25 -55.94
141.77 -51.80
135.78 -53.42
130.63 -46.49
124.95 -47.54
130.02 -50.59
112.67 -48.54
117.21 -52.20
118.89 -48.19
153.74 -51.79
153.26 -47.29
148.28 -49.50
163.10 -46.72
161.99 -42.25
157.84 -44.85
152.58 -38.26
148.28 -40.50
152.88 -42.76
170.76 -41.02
169.43 -36.51
165.96 -39.39
177.16 -34.89
175.63 -30.42
172.66 -33.49
167.24 -27.40
164.06 -30.28
168.27 -31.95
159.34 -23.92
155.85 -26.55
159.79 -28.44
151.87 -20.05
148.28 -22.50
151.99 -24.56
148.28 -31.50
152.34 -33.60
152.14 -29.09
161.20 -37.66
160.47 -33.03
156.63 -35.71
119.41 -32.46
127.25 -38.93
123.18 -35.78
129.52 -29.76
124.56 -31.20
136.87 -44.79
131.95 -42.04
142.34 -47.31
143.15 -38.26
142.79 -42.76
143.67 -29.03
143.45 -33.53
143.86 -24.47
134.58 -28.09
139.27 -26.36
132.89 -37.41
138.33 -35.59
133.77 -32.73
128.15 0.00
134.66 -4.62
131.41 -2.33
134.66 4.62
131.41 2.33
141.43 -9.18
138.11 -6.96
148.28 -13.50
144.84 -11.38
148.28 -4.50
144.91 -2.33
144.88 -6.84
148.28 4.50
144.88 6.84
144.91 2.33
148.28 13.50
144.84 11.38
138.11 6.96
141.43 9.18
138.08 -2.33
141.52 0.00
138.08 2.33
156.07 -17.92
152.47 -15.94
163.59 -21.62
159.80 -19.83
164.24 -13.44
160.59 -11.61
160.21 -15.70
171.64 -24.98
167.64 -23.41
180.00 -27.75
175.78 -26.45
180.00 -19.82
176.01 -18.47
175.91 -22.44
180.00 -11.89
176.12 -10.35
176.06 -14.32
180.00 -3.96
176.17 -2.36
176.15 -6.34
168.46 -7.05
168.34 -11.06
172.25 -8.72
167.87 -19.31
172.04 -16.85
168.10 -15.16
180.00 3.96
176.15 6.34
176.17 2.36
180.00 11.89
176.06 14.32
176.12 10.35
168.34 11.06
168.46 7.05
172.25 8.72
180.00 19.82
175.91 22.44
176.01 18.47
180.00 27.75
175.78 26.45
167.64 23.41
171.64 24.98
159.80 19.83
163.59 21.62
152.47 15.94
156.07 17.92
160.59 11.61
164.24 13.44
160.21 15.70
172.04 16.85
167.87 19.31
168.10 15.16
152.39 -11.43
160.43 -7.05
156.46 -9.27
152.32 -2.37
152.34 -6.88
168.43 -2.36
164.55 -4.67
172.33 0.00
164.55 4.67
168.43 2.36
156.46 9.27
160.43 7.05
152.39 11.43
152.32 2.37
152.34 6.88
160.46 -2.37
160.46 2.37
156.36 0.00
56.29 6.11
55.07 2.33
58.73 13.72
57.51 9.94
49.76 10.80
48.61 6.96
53.03 8.48
61.29 21.47
60.01 17.69
64.04 29.06
62.64 25.29
54.23 26.63
53.13 22.75
57.81 24.10
44.88 23.56
43.91 19.55
48.38 21.20
36.00 19.96
35.22 15.88
39.50 17.77
42.02 11.50
46.32 13.23
42.96 15.51
55.40 16.28
51.93 18.79
50.81 14.78
67.44 37.28
65.82 33.54
71.20 44.75
69.24 41.04
59.72 44.19
58.39 40.30
63.76 40.81
76.08 52.20
73.54 48.57
82.60 59.30
79.08 55.80
66.93 59.98
64.80 56.14
71.94 56.18
51.50 58.80
50.69 54.71
57.46 55.61
37.75 55.94
38.23 51.80
44.22 53.42
49.37 46.49
55.05 47.54
49.98 50.59
67.33 48.54
62.79 52.20
61.11 48.19
26.26 51.79
26.74 47.29
31.72 49.50
16.90 46.72
18.01 42.25
22.16 44.85
27.42 38.26
31.72 40.50
27.12 42.76
9.24 41.02
10.57 36.51
14.04 39.39
2.84 34.89
4.37 30.42
7.34 33.49
12.76 27.40
15.94 30.28
11.73 31.95
20.66 23.92
24.15 26.55
20.21 28.44
28.13 20.05
31.72 22.50
28.01 24.56
31.72 31.50
27.66 33.60
27.86 29.09
18.80 37.66
19.53 33.03
23.37 35.71
60.59 32.46
52.75 38.93
56.82 35.78
50.48 29.76
55.44 31.20
43.13 44.79
48.05 42.04
37.66 47.31
36.85 38.26
37.21 42.76
36.33 29.03
36.55 33.53
36.14 24.47
45.42 28.09
40.73 26.36
47.11 37.41
41.67 35.59
46.23 32.73
98.41 63.24
90.00 62.25
116.30 63.69
107.32 63.74
101.78 71.12
90.00 70.18
99.81 67.21
133.76 61.99
125.48 63.09
148.28 58.50
141.44 60.43
148.28 67.50
138.65 69.40
140.30 64.94
148.28 76.50
131.33 78.36
135.96 73.98
148.28 85.50
90.00 86.04
121.15 82.59
90.00 78.11
105.06 75.16
110.35 78.96
120.97 67.32
127.28 70.81
114.57 71.41
160.74 53.27
155.46 55.81
169.64 47.64
165.46 50.52
175.95 54.84
171.49 58.00
168.22 54.31
176.90 41.37
173.52 44.48
-177.16 34.89
180.00 38.15
-170.76 41.02
-173.52 44.48
-176.90 41.37
-163.10 46.72
-165.46 50.52
-169.64 47.64
-153.74 51.79
-155.46 55.81
-160.74 53.27
-171.49 58.00
-175.95 54.84
-168.22 54.31
176.51 48.03
-176.51 48.03
180.00 51.52
-142.25 55.94
-141.44 60.43
-148.28 58.50
-128.50 58.80
-125.48 63.09
-133.76 61.99
-138.65 69.40
-148.28 67.50
-140.30 64.94
-113.07 59.98
-107.32 63.74
-116.30 63.69
-97.40 59.30
-90.00 62.25
-98.41 63.24
-90.00 70.18
-101.78 71.12
-99.81 67.21
-90.00 78.11
-110.35 78.96
-105.06 75.16
-90.00 86.04
-148.28 85.50
-121.15 82.59
-148.28 76.50
-135.96 73.98
-131.33 78.36
-120.97 67.32
-114.57 71.41
-127.28 70.81
156.42 60.29
174.92 62.22
165.43 61.56
159.72 69.25
157.78 64.80
-165.43 61.56
-174.92 62.22
-156.42 60.29
-159.72 69.25
-157.78 64.80
-168.37 78.20
-162.94 73.87
180.00 82.33
162.94 73.87
168.37 78.20
180.00 66.36
-172.95 70.33
172.95 70.33
-175.78 26.45
-175.63 30.42
-176.01 18.47
-175.91 22.44
-167.64 23.41
-167.24 27.40
-171.64 24.98
-176.12 10.35
-176.06 14.32
-176.17 2.36
-176.15 6.34
-168.46 7.05
-168.34 11.06
-172.25 8.72
-160.59 11.61
-160.21 15.70
-164.24 13.44
-152.47 15.94
-151.87 20.05
-156.07 17.92
-159.34 23.92
-163.59 21.62
-159.80 19.83
-172.04 16.85
-168.10 15.16
-167.87 19.31
-176.15 -6.34
-176.17 -2.36
-176.06 -14.32
-176.12 -10.35
-168.34 -11.06
-168.46 -7.05
-172.25 -8.72
-175.91 -22.44
-176.01 -18.47
-175.63 -30.42
-175.78 -26.45
-167.24 -27.40
-167.64 -23.41
-171.64 -24.98
-159.34 -23.92
-159.80 -19.83
-163.59 -21.62
-151.87 -20.05
-152.47 -15.94
-156.07 -17.92
-160.59 -11.61
-164.24 -13.44
-160.21 -15.70
-172.04 -16.85
-167.87 -19.31
-168.10 -15.16
-144.78 -15.88
-144.84 -11.38
-148.28 -13.50
-137.98 -11.50
-138.11 -6.96
-141.43 -9.18
-144.91 -2.33
-148.28 -4.50
-144.88 -6.84
-131.39 -6.96
-131.41 -2.33
-134.66 -4.62
-124.93 -2.33
-124.93 2.33
-128.15 0.00
-131.39 6.96
-134.66 4.62
-131.41 2.33
-137.98 11.50
-141.43 9.18
-138.11 6.96
-144.78 15.88
-148.28 13.50
-144.84 11.38
-148.28 4.50
-144.91 2.33
-144.88 6.84
-138.08 -2.33
-138.08 2.33
-141.52 0.00
-172.33 0.00
-164.55 -4.67
-168.43 -2.36
-164.55 4.67
-168.43 2.36
-156.46 -9.27
-160.43 -7.05
-152.39 -11.43
-152.32 -2.37
-152.34 -6.88
-152.34 6.88
-152.32 2.37
-152.39 11.43
-160.43 7.05
-156.46 9.27
-160.46 -2.37
-156.36 0.00
-160.46 2.37
180.00 -38.15
-177.16 -34.89
173.52 -44.48
176.90 -41.37
-173.52 -44.48
-170.76 -41.02
-176.90 -41.37
165.46 -50.52
169.64 -47.64
155.46 -55.81
160.74 -53.27
171.49 -58.00
175.95 -54.84
168.22 -54.31
-171.49 -58.00
-168.22 -54.31
-175.95 -54.84
-155.46 -55.81
-153.74 -51.79
-160.74 -53.27
-163.10 -46.72
-169.64 -47.64
-165.46 -50.52
176.51 -48.03
180.00 -51.52
-176.51 -48.03
141.44 -60.43
148.28 -58.50
125.48 -63.09
133.76 -61.99
138.65 -69.40
148.28 -67.50
140.30 -64.94
107.32 -63.74
116.30 -63.69
90.00 -62.25
98.41 -63.24
90.00 -70.18
101.78 -71.12
99.81 -67.21
90.00 -78.11
110.35 -78.96
105.06 -75.16
90.00 -86.04
148.28 -85.50
121.15 -82.59
148.28 -76.50
135.96 -73.98
131.33 -78.36
120.97 -67.32
114.57 -71.41
127.28 -70.81
-90.00 -86.04
-121.15 -82.59
-148.28 -85.50
-90.00 -78.11
-105.06 -75.16
-110.35 -78.96
-135.96 -73.98
-148.28 -76.50
-131.33 -78.36
-90.00 -70.18
-99.81 -67.21
-101.78 -71.12
-90.00 -62.25
-97.40 -59.30
-98.41 -63.24
-113.07 -59.98
-116.30 -63.69
-107.32 -63.74
-128.50 -58.80
-133.76 -61.99
-125.48 -63.09
-142.25 -55.94
-148.28 -58.50
-141.44 -60.43
-148.28 -67.50
-138.65 -69.40
-140.30 -64.94
-114.57 -71.41
-120.97 -67.32
-127.28 -70.81
156.42 -60.29
159.72 -69.25
157.78 -64.80
174.92 -62.22
165.43 -61.56
168.37 -78.20
162.94 -73.87
180.00 -82.33
-162.94 -73.87
-168.37 -78.20
-157.78 -64.80
-159.72 -69.25
-156.42 -60.29
-174.92 -62.22
-165.43 -61.56
172.95 -70.33
-172.95 -70.33
180.00 -66.36
79.08 -55.80
82.60 -59.30
73.54 -48.57
76.08 -52.20
64.80 -56.14
66.93 -59.98
71.94 -56.18
69.24 -41.04
71.20 -44.75
65.82 -33.54
67.44 -37.28
58.39 -40.30
59.72 -44.19
63.76 -40.81
49.37 -46.49
49.98 -50.59
55.05 -47.54
38.23 -51.80
37.75 -55.94
44.22 -53.42
51.50 -58.80
57.46 -55.61
50.69 -54.71
67.33 -48.54
61.11 -48.19
62.79 -52.20
62.64 -25.29
64.04 -29.06
60.01 -17.69
61.29 -21.47
53.13 -22.75
54.23 -26.63
57.81 -24.10
57.51 -9.94
58.73 -13.72
55.07 -2.33
56.29 -6.11
48.61 -6.96
49.76 -10.80
53.03 -8.48
42.02 -11.50
42.96 -15.51
46.32 -13.23
35.22 -15.88
36.00 -19.96
39.50 -17.77
44.88 -23.56
48.38 -21.20
43.91 -19.55
55.40 -16.28
